ID;MeasurementPoint;Timestamp;Reading;Direction;Method;Created;Updated
fod8wase-a31m-np8s-0da9-vkwd1tln40vr;ZG0074500874000000000000001653123;2026-06-25 09:30:00.000;950.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
27eg2cbz-y9ng-bgu9-9o2x-68z2lyqcv29h;ZG0074500874000000000000001653123;2026-06-25 09:45:00.000;908.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0j1lyztm-yg8s-eg1p-9x99-e57r4bytqnmq;ZG0074500874000000000000001653123;2026-06-25 10:00:00.000;871.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5ls5l961-jdd9-xyvo-tchy-zld1zxwj5m1w;ZG0074500874000000000000001653123;2026-06-25 10:15:00.000;824.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
7v2yhlxk-bawv-bv07-6ya1-103tr2n6g2x5;ZG0074500874000000000000001653123;2026-06-25 10:30:00.000;929.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
07swgfsn-rtzf-0w8s-ymkp-55qpz95pu0ok;ZG0074500874000000000000001653123;2026-06-25 10:45:00.000;947.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
jvbh59p4-o70o-os09-gzli-i1fs95rcu0v1;ZG0074500874000000000000001653123;2026-06-25 11:00:00.000;85.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
370b068y-io5l-c0cd-92mg-q995u89nn8t4;ZG0074500874000000000000001653123;2026-06-25 11:15:00.000;959.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5cyj7gyu-4t4d-1r85-8ked-43epii6rxh00;ZG0074500874000000000000001653123;2026-06-25 11:30:00.000;620.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
k4w0xh1m-344m-k6ve-1zdt-s0icb6czsr6u;ZG0074500874000000000000001653123;2026-06-25 11:45:00.000;230.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
a36seeqz-uinm-9zp6-qs53-p0xg9nzyjf5v;ZG0074500874000000000000001653123;2026-06-25 12:00:00.000;180.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
sfafxhll-potn-8my4-5yt4-gykima669e25;ZG0074500874000000000000001653123;2026-06-25 12:15:00.000;759.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
26uhys4c-2qia-qmdw-byra-87oh7vv7otxw;ZG0074500874000000000000001653123;2026-06-25 12:30:00.000;325.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vhzigqih-pyle-1hsz-5lpd-mlknk98d3jq8;ZG0074500874000000000000001653123;2026-06-25 12:45:00.000;506.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
cmodlrz0-9z0o-uvo6-p2qn-b3k5edsc5gay;ZG0074500874000000000000001653123;2026-06-25 13:00:00.000;8.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
67uieugb-hwk6-pc1m-7evn-pjh6t1qbtzlq;ZG0074500874000000000000001653123;2026-06-25 13:15:00.000;832.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9459nkih-3mao-iant-wctz-ox4fre98g3nr;ZG0074500874000000000000001653123;2026-06-25 13:30:00.000;417.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
uhtbezxd-5wrg-w6wk-8e6c-wuoczd98dbie;ZG0074500874000000000000001653123;2026-06-25 13:45:00.000;168.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6bfmbou2-s5nn-shvp-12n6-t5gghem2p9lg;ZG0074500874000000000000001653123;2026-06-25 14:00:00.000;933.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hzl7ks77-eftl-copm-fsyz-vjzrz76p849x;ZG0074500874000000000000001653123;2026-06-25 14:15:00.000;304.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
iozq3bb9-0wqk-p168-52ch-4jia8h5aq93o;ZG0074500874000000000000001653123;2026-06-25 14:30:00.000;663.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
tjoyn2et-s5xz-j98t-jtyt-oe5970mnh90g;ZG0074500874000000000000001653123;2026-06-25 14:45:00.000;838.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
zmtcti1v-jlvn-gcfg-5rzt-t7datazebooy;ZG0074500874000000000000001653123;2026-06-25 15:00:00.000;899.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
zb0u0xbw-ppjz-m9t4-w9tq-oj2o4fu477gr;ZG0074500874000000000000001653123;2026-06-25 15:15:00.000;512.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kp7cbj8c-wylz-jzde-94ba-szrhuf4hptn4;ZG0074500874000000000000001653123;2026-06-25 15:30:00.000;858.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
j81zb7lz-u07a-8j05-qmlz-wjfmf6c2jgxd;ZG0074500874000000000000001653123;2026-06-25 15:45:00.000;558.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
cjp6dbi7-ogoq-azrq-8ewa-7qedgdxrdhxd;ZG0074500874000000000000001653123;2026-06-25 16:00:00.000;760.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
aivd8z20-475u-sfwo-q9rc-dstc1vvr35yq;ZG0074500874000000000000001653123;2026-06-25 16:15:00.000;821.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hxq6fk5r-s15r-xae4-r6nw-okl6amr8tv3s;ZG0074500874000000000000001653123;2026-06-25 16:30:00.000;595.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0kqiqhxv-vyqn-taph-v18z-vd52ymd1ywdm;ZG0074500874000000000000001653123;2026-06-25 16:45:00.000;671.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
w0q8n9wp-yuxw-oakb-puw4-pdzi81p1e48f;ZG0074500874000000000000001653123;2026-06-25 17:00:00.000;18.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
snywxzd8-5cs1-gi9e-gm6m-mfblkmstscdl;ZG0074500874000000000000001653123;2026-06-25 17:15:00.000;987.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
33hcu7ct-1ntj-82qi-36uf-k6tybmyoi1a7;ZG0074500874000000000000001653123;2026-06-25 17:30:00.000;224.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hf6zpo37-1bka-1sya-z2m1-o8o7fmrohs2c;ZG0074500874000000000000001653123;2026-06-25 17:45:00.000;931.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
uz6ky0fa-yjtx-fcu5-o1v6-cdeigavyt6s2;ZG0074500874000000000000001653123;2026-06-25 18:00:00.000;134.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
pqtsf6zg-rtuw-2p1y-w49m-b6atyjmzvsdt;ZG0074500874000000000000001653123;2026-06-25 18:15:00.000;310.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kvr3q5g7-6zlp-sbb0-ulyy-94sdals8i399;ZG0074500874000000000000001653123;2026-06-25 18:30:00.000;643.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
59slscv4-z6y7-sxgq-9rry-oygq4gyzfiql;ZG0074500874000000000000001653123;2026-06-25 18:45:00.000;278.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
3k9b07g9-tp19-96z5-a41b-bmviv29ybbzi;ZG0074500874000000000000001653123;2026-06-25 19:00:00.000;793.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9330so68-n4bz-c0es-et44-4oyalgezhgcm;ZG0074500874000000000000001653123;2026-06-25 19:15:00.000;568.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
m6bkv4i3-461c-o1u9-geea-aaewx784wgwc;ZG0074500874000000000000001653123;2026-06-25 19:30:00.000;756.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wkadkegh-so94-pz7r-34u6-q0wabfrzyj7c;ZG0074500874000000000000001653123;2026-06-25 19:45:00.000;976.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
55j7422n-c0yv-efsa-aw65-5hpol1bjz2nd;ZG0074500874000000000000001653123;2026-06-25 20:00:00.000;159.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8ojt3eug-g66i-dgub-1jnr-fzi3q99bmqoe;ZG0074500874000000000000001653123;2026-06-25 20:15:00.000;763.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mqbr5339-1ghg-nbl6-tq97-xw76449osp8k;ZG0074500874000000000000001653123;2026-06-25 20:30:00.000;879.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
7e1cpfz6-kecn-mo2p-2f39-08k7pjwbm1aj;ZG0074500874000000000000001653123;2026-06-25 20:45:00.000;92.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5c8mod7r-1ett-8bcr-h0qm-iunme3ne24rq;ZG0074500874000000000000001653123;2026-06-25 21:00:00.000;862.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
sa09d86t-hfab-4ptz-x9kp-qsa4s2az8rc0;ZG0074500874000000000000001653123;2026-06-25 21:15:00.000;142.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wtvz87dl-ug2j-chbj-2cz3-mfod6obrwzi3;ZG0074500874000000000000001653123;2026-06-25 21:30:00.000;719.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
dyhcng7z-4ry7-3vjt-s88b-vxh5q2svytxf;ZG0074500874000000000000001653123;2026-06-25 21:45:00.000;646.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
uw2p38x7-jy25-8x28-tuci-p4v0slhm0yb6;ZG0074500874000000000000001653123;2026-06-25 22:00:00.000;67.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
bidtgf78-vk72-x80o-3b23-oh31iwbk6q4q;ZG0074500874000000000000001653123;2026-06-25 22:15:00.000;510.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
jcakzwys-t3ap-kzzv-f8jy-x1cubch61mrn;ZG0074500874000000000000001653123;2026-06-25 22:30:00.000;833.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fiz32zya-p0dn-l63i-4hhw-qe6j0ddxuste;ZG0074500874000000000000001653123;2026-06-25 22:45:00.000;555.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
c934tv0d-lh3y-s9b2-d8io-utspv7lojrfi;ZG0074500874000000000000001653123;2026-06-25 23:00:00.000;836.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
rpkahl9r-ghox-48tm-7l19-i07p1w7x0h8x;ZG0074500874000000000000001653123;2026-06-25 23:15:00.000;260.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fqpzvhwa-wpzv-uzzg-hv54-sbjyxm5ljavy;ZG0074500874000000000000001653123;2026-06-25 23:30:00.000;796.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ivjczg7g-8x1j-8wn8-7oet-v90p191zhru7;ZG0074500874000000000000001653123;2026-06-25 23:45:00.000;547.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
3v2gv8kc-171n-1uvg-5hwd-q2pmek7pv20e;ZG0074500874000000000000001653123;2026-06-26 00:00:00.000;844.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9gy1psr2-7f3v-yjnm-83dc-3ghmiuce4276;ZG0074500874000000000000001653123;2026-06-26 00:15:00.000;89.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5ysaxc7l-02aw-ir34-swj5-r5tl9eqhr6ej;ZG0074500874000000000000001653123;2026-06-26 00:30:00.000;677.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
tjtduzwp-wy8j-ht3y-ymb1-72z0hx4f9kts;ZG0074500874000000000000001653123;2026-06-26 00:45:00.000;381.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
jdilzfry-hkc5-kc6n-mzt5-i2qs1e7aoqrf;ZG0074500874000000000000001653123;2026-06-26 01:00:00.000;452.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
tk5rvhn4-lgca-lnqb-2l96-ugzyl2svy5ml;ZG0074500874000000000000001653123;2026-06-26 01:15:00.000;375.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0ojekg0e-fgsy-we2j-f5mf-8vmhgg9zyea3;ZG0074500874000000000000001653123;2026-06-26 01:30:00.000;720.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ws7s0gv3-cpb7-0clg-b474-38vm7df0af0u;ZG0074500874000000000000001653123;2026-06-26 01:45:00.000;142.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fpsisk5l-3xvj-n8ug-ba8d-cqm71hp090bj;ZG0074500874000000000000001653123;2026-06-26 02:00:00.000;527.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mzxt3sua-7t0e-4txm-r8vp-8tfthtjbcce6;ZG0074500874000000000000001653123;2026-06-26 02:15:00.000;622.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
g8xg4r8p-zbm5-2pja-mn4d-0jlewwunw35h;ZG0074500874000000000000001653123;2026-06-26 02:30:00.000;58.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1o4n5wa9-thvn-j4vf-p04e-gbfw5o583yee;ZG0074500874000000000000001653123;2026-06-26 02:45:00.000;627.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
89l2il1b-dyki-9c89-97k1-glxfv3z1hr3j;ZG0074500874000000000000001653123;2026-06-26 03:00:00.000;979.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
7x2lyn7u-1vqx-1kra-tp7j-ywg9jdu63sle;ZG0074500874000000000000001653123;2026-06-26 03:15:00.000;957.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
a6bvlnmf-v85d-vnp4-lb52-iuxvwe73kg5y;ZG0074500874000000000000001653123;2026-06-26 03:30:00.000;209.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
njlpd2ut-o1cv-6mm2-m936-26742b01qq7i;ZG0074500874000000000000001653123;2026-06-26 03:45:00.000;366.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ygci6sgr-1dg4-2ve6-56fa-zy37vkq02u3k;ZG0074500874000000000000001653123;2026-06-26 04:00:00.000;825.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ww9hnxny-9i1c-z7d7-njl3-9csfz03sx9qd;ZG0074500874000000000000001653123;2026-06-26 04:15:00.000;533.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5zbph2x5-u9lr-mr36-a2uq-ade3y66crotf;ZG0074500874000000000000001653123;2026-06-26 04:30:00.000;775.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
yrtkjwpj-810r-xer2-rqr9-0fuj41lqrdb6;ZG0074500874000000000000001653123;2026-06-26 04:45:00.000;765.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
g6sp0xey-5g0x-v3t9-fls7-q2c60d4qq25w;ZG0074500874000000000000001653123;2026-06-26 05:00:00.000;224.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
qfh8divn-xc32-w5wa-fjul-vs7wmc8i1dcp;ZG0074500874000000000000001653123;2026-06-26 05:15:00.000;228.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
u6ol98tp-wq4a-ckzu-uuf7-k5wgvmd7ykse;ZG0074500874000000000000001653123;2026-06-26 05:30:00.000;101.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mlkd6dbc-86bi-rvsv-n10d-7zrctcql8p16;ZG0074500874000000000000001653123;2026-06-26 05:45:00.000;573.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gsm7cvve-35zs-n7nr-nzc4-3fargvulo1an;ZG0074500874000000000000001653123;2026-06-26 06:00:00.000;947.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hxol9idl-68mf-rnan-mirw-0judhgedwixc;ZG0074500874000000000000001653123;2026-06-26 06:15:00.000;358.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
sdfaoo6z-ge02-e2wf-oci8-h8htrfq1zdrc;ZG0074500874000000000000001653123;2026-06-26 06:30:00.000;560.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8ur24jmh-aqdl-kym6-fau3-gb67oa6jmp9g;ZG0074500874000000000000001653123;2026-06-26 06:45:00.000;301.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gszxjxto-xe92-9s0u-az9v-a8fxowghtl6w;ZG0074500874000000000000001653123;2026-06-26 07:00:00.000;852.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
885rqw0r-mlm6-nl5w-5i5a-0vr424ppyz3r;ZG0074500874000000000000001653123;2026-06-26 07:15:00.000;679.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
b8rk6k5z-oirs-nlfh-hvkr-p3xvtqhhnj8q;ZG0074500874000000000000001653123;2026-06-26 07:30:00.000;544.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
a1y57s8h-1lo4-kkjh-0cs0-ksxoxlg681pt;ZG0074500874000000000000001653123;2026-06-26 07:45:00.000;365.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6n1121hg-uqms-kve3-e8kf-xc0xw0usiw0x;ZG0074500874000000000000001653123;2026-06-26 08:00:00.000;159.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
tof7qfim-1ao6-b71v-tvjk-8s3r7g5iwqbf;ZG0074500874000000000000001653123;2026-06-26 08:15:00.000;254.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
l4htjx33-ykwl-7vck-l4v3-txm6h3eh67tv;ZG0074500874000000000000001653123;2026-06-26 08:30:00.000;673.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
30vn5j23-hp3i-emzt-xiih-l9h867priql1;ZG0074500874000000000000001653123;2026-06-26 08:45:00.000;632.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
he27gxob-vph5-39u0-y9fs-o5uzx58br56a;ZG0074500874000000000000001653123;2026-06-26 09:00:00.000;739.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kk4bm2g4-qkis-3hyo-35ub-cmb1vgnw9ase;ZG0074500874000000000000001653123;2026-06-26 09:15:00.000;316.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kzv8i9eq-hzw9-kpeg-w1jr-gt3tjyq2sj7h;ZG0074500874000000000000001653123;2026-06-26 09:30:00.000;200.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
anhowrkw-x0bn-87qc-k3rq-ce40wr55rpzz;ZG0074500874000000000000001653123;2026-06-26 09:45:00.000;468.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mkc2tqlm-7snm-y4jb-hmnz-krv7iqanfkt1;ZG0074500874000000000000001653123;2026-06-26 10:00:00.000;567.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fflnryyq-4e4l-2mp3-xtvp-jxatjq31ygca;ZG0074500874000000000000001653123;2026-06-26 10:15:00.000;913.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1gxihwjj-oixw-zv90-zg9c-cakj29i2kw2s;ZG0074500874000000000000001653123;2026-06-26 10:30:00.000;353.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
sxvscnsp-dmj3-iyo7-ptk3-fwqcbi4pke02;ZG0074500874000000000000001653123;2026-06-26 10:45:00.000;14.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hptc3x2x-jzdy-43vz-x2kb-nx8hacvt9ums;ZG0074500874000000000000001653123;2026-06-26 11:00:00.000;11.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
qktdfdzg-twkg-sn8o-vuvq-w4bj4uvms3zq;ZG0074500874000000000000001653123;2026-06-26 11:15:00.000;895.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
r6yjnwmh-3qpp-r6dy-ov8y-qck9bmir843f;ZG0074500874000000000000001653123;2026-06-26 11:30:00.000;665.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
71x9nzi3-pebc-m6nh-guh5-8neljhbofrgt;ZG0074500874000000000000001653123;2026-06-26 11:45:00.000;435.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2m7vqe2l-lbrk-yybr-q89f-8kpw2pfri8q9;ZG0074500874000000000000001653123;2026-06-26 12:00:00.000;417.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
cjd2j2j5-edn2-kh9o-5ovk-n6dhg6otumeg;ZG0074500874000000000000001653123;2026-06-26 12:15:00.000;549.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5seq02r3-tumu-cmhl-hmrk-5widyuw7yhid;ZG0074500874000000000000001653123;2026-06-26 12:30:00.000;696.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4vbmqr1j-mjmz-hz9k-fqj6-jw0sfc1f1fzq;ZG0074500874000000000000001653123;2026-06-26 12:45:00.000;455.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ghmueua8-ncnh-ekj6-21rx-jwm2wlmyatop;ZG0074500874000000000000001653123;2026-06-26 13:00:00.000;524.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gmkoykri-uvlv-3md9-a19m-p8p9eacgc2zl;ZG0074500874000000000000001653123;2026-06-26 13:15:00.000;709.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
trxmq00v-ccpe-msqb-ur5e-hlbek23mxka3;ZG0074500874000000000000001653123;2026-06-26 13:30:00.000;382.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
m7w0t0gf-390r-pd8w-xr54-fxro5mvnmjgf;ZG0074500874000000000000001653123;2026-06-26 13:45:00.000;36.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1a0kf6gk-b752-4h9w-z8e0-cenvmnfnk10h;ZG0074500874000000000000001653123;2026-06-26 14:00:00.000;919.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
i51rascg-x1n2-mjba-odmg-2uc0cgauhz99;ZG0074500874000000000000001653123;2026-06-26 14:15:00.000;972.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
57u3578h-sxpi-1wj7-n64g-gpvgv4vjpink;ZG0074500874000000000000001653123;2026-06-26 14:30:00.000;860.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wdq6x8zs-v63g-n00p-wa8r-ou582she5ewx;ZG0074500874000000000000001653123;2026-06-26 14:45:00.000;551.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
q0j2wmtk-uot8-mwwz-uqd1-6i9n7owlvjja;ZG0074500874000000000000001653123;2026-06-26 15:00:00.000;532.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ziik58rn-oos2-gfvq-kxsr-tljf0os0ra2c;ZG0074500874000000000000001653123;2026-06-26 15:15:00.000;341.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
o6uwslcx-d9nl-q74i-q090-4xsrqirise4h;ZG0074500874000000000000001653123;2026-06-26 15:30:00.000;625.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
iqtzlkt5-2h42-jm5i-cv7w-z71qsrqdpag1;ZG0074500874000000000000001653123;2026-06-26 15:45:00.000;309.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
akrqvtec-x1bx-9z1i-qjy4-mwzuyx6mgwh9;ZG0074500874000000000000001653123;2026-06-26 16:00:00.000;308.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
7doxfr46-xpqs-w3qs-y7fh-rqamqojes507;ZG0074500874000000000000001653123;2026-06-26 16:15:00.000;677.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0yntcj16-2q6g-8vkh-5k2g-uictqrz7lyi7;ZG0074500874000000000000001653123;2026-06-26 16:30:00.000;220.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8fiph0jk-v1c5-12ag-53i6-grcd9k90xdiq;ZG0074500874000000000000001653123;2026-06-26 16:45:00.000;286.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
bxkub9rm-3jvz-ua1l-vicj-ly0y5iiyr3dn;ZG0074500874000000000000001653123;2026-06-26 17:00:00.000;461.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
k0gwaxwg-s8oh-xdoq-bhau-6ws3se07eyss;ZG0074500874000000000000001653123;2026-06-26 17:15:00.000;800.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
rytevqca-8r6q-7o3d-2m19-1duf2l2cs5ez;ZG0074500874000000000000001653123;2026-06-26 17:30:00.000;164.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2sxgnzek-u2hm-nni3-lnfy-obz5v5tpf2yw;ZG0074500874000000000000001653123;2026-06-26 17:45:00.000;860.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vted1rzt-nykd-w5am-4vag-1jzb8za75qek;ZG0074500874000000000000001653123;2026-06-26 18:00:00.000;233.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
d89bkzpd-c5qi-agfe-i446-ytkcx4ed72g9;ZG0074500874000000000000001653123;2026-06-26 18:15:00.000;952.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0t5441ps-nb8p-f1i9-yeha-hh126jyhei8i;ZG0074500874000000000000001653123;2026-06-26 18:30:00.000;180.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
tti2ifce-ne4o-4z8y-mfm6-ljddp8t14eix;ZG0074500874000000000000001653123;2026-06-26 18:45:00.000;895.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
pq18g72a-msl5-d4ar-qrd5-1woq2612crho;ZG0074500874000000000000001653123;2026-06-26 19:00:00.000;234.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
