ID;MeasurementPoint;Timestamp;Reading;Direction;Method;Created;Updated
4dhdi816-mrzu-udxd-2z0f-ced3irvlsax6;ZG0074500874000000000000001653123;2026-07-03 11:45:00.000;646.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
dftso1si-fgmw-18mz-u47z-1sgqnn368mgs;ZG0074500874000000000000001653123;2026-07-03 12:00:00.000;290.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
y7coiu3j-aolt-iaw7-6g61-84ar76id692v;ZG0074500874000000000000001653123;2026-07-03 12:15:00.000;528.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9i5vp2uz-as41-i9s5-9pkj-78bn86xfowjk;ZG0074500874000000000000001653123;2026-07-03 12:30:00.000;208.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
evvbfnb6-9ipo-yizp-rfjc-orvwe8wuwsq7;ZG0074500874000000000000001653123;2026-07-03 12:45:00.000;747.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
tj4f1csp-6457-qwy4-0l73-aq5dcpebrdn7;ZG0074500874000000000000001653123;2026-07-03 13:00:00.000;419.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
qjaphaai-wpht-5kqh-8maq-34lqf43c36zu;ZG0074500874000000000000001653123;2026-07-03 13:15:00.000;427.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5o7sjqxd-ndxk-w2xi-bl1f-mbe8oj8ap15m;ZG0074500874000000000000001653123;2026-07-03 13:30:00.000;521.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4e5h8pic-umzr-pq50-icdx-izk08tjq21yh;ZG0074500874000000000000001653123;2026-07-03 13:45:00.000;476.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8jnib97s-07z4-jsjb-oeh9-3xyyq7lyjtuu;ZG0074500874000000000000001653123;2026-07-03 14:00:00.000;983.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
e8pmtp6x-sdn2-d7ez-6h9c-gzfvj8t2eihl;ZG0074500874000000000000001653123;2026-07-03 14:15:00.000;970.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
rjlwpnms-khpb-xanj-fsai-jj4cbqaj577y;ZG0074500874000000000000001653123;2026-07-03 14:30:00.000;895.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
maa2m33a-gdov-ejui-4ghy-4jydiu22f11y;ZG0074500874000000000000001653123;2026-07-03 14:45:00.000;191.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
7q4lrcl4-1xk6-qusy-sjwb-cw3sewryzssa;ZG0074500874000000000000001653123;2026-07-03 15:00:00.000;618.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fbkokf0b-9s0a-hy53-ob61-s0vwkhx679i4;ZG0074500874000000000000001653123;2026-07-03 15:15:00.000;88.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
26l2m7hc-90l3-b28x-w8fs-9rb6hedxrnou;ZG0074500874000000000000001653123;2026-07-03 15:30:00.000;195.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
w3l44jti-gohi-1n6i-5u3k-4b1ch7576cos;ZG0074500874000000000000001653123;2026-07-03 15:45:00.000;543.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
psnbpagv-esuk-s4dv-p3nq-hjb2mvxovnxq;ZG0074500874000000000000001653123;2026-07-03 16:00:00.000;90.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
t8yevsit-qbux-7cn0-jvae-1cmz5ne4ca97;ZG0074500874000000000000001653123;2026-07-03 16:15:00.000;714.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
trib6ckx-zyir-urlh-j2h8-ly9ck6qc7ix2;ZG0074500874000000000000001653123;2026-07-03 16:30:00.000;519.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hhk9irq0-yfkt-4k9h-iso0-vj21xxofp0q5;ZG0074500874000000000000001653123;2026-07-03 16:45:00.000;646.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
zcrp5r7x-mvsv-owyi-eonz-0500v0czduri;ZG0074500874000000000000001653123;2026-07-03 17:00:00.000;137.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
87exrfwb-vxg3-qnic-5bs2-6iv9gzqftmnx;ZG0074500874000000000000001653123;2026-07-03 17:15:00.000;994.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
jyo7smn7-mmve-svx7-uys0-ypz640upzmm9;ZG0074500874000000000000001653123;2026-07-03 17:30:00.000;906.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
f0nozfff-gslj-ptig-r45n-eaozy8mn273r;ZG0074500874000000000000001653123;2026-07-03 17:45:00.000;925.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5bmh0vl7-86up-4h9q-8tqk-tg53u8ge25ck;ZG0074500874000000000000001653123;2026-07-03 18:00:00.000;399.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1eez0jm3-wkvj-tcnt-eqd8-dwuwtof91av2;ZG0074500874000000000000001653123;2026-07-03 18:15:00.000;477.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1v55agg3-hcj5-wh1u-z1gu-qigodcciri0e;ZG0074500874000000000000001653123;2026-07-03 18:30:00.000;519.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
j37f8102-68wk-8e96-b6bl-ss9u255o2kr5;ZG0074500874000000000000001653123;2026-07-03 18:45:00.000;985.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
14mkjwyj-b1li-ngxv-kouc-5f7lcfspk0ue;ZG0074500874000000000000001653123;2026-07-03 19:00:00.000;452.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9kdxlm34-r4rz-3msf-4fzk-a0m5ucl9pk40;ZG0074500874000000000000001653123;2026-07-03 19:15:00.000;381.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
56tdtjge-xc8r-ju4m-xw70-eyzfw74aujmx;ZG0074500874000000000000001653123;2026-07-03 19:30:00.000;925.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
dq7eryi9-pwi5-cg4e-9mig-3lm4qd1i7rjv;ZG0074500874000000000000001653123;2026-07-03 19:45:00.000;257.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
imusi62a-2uls-1alp-2jue-g68b4sdzrkou;ZG0074500874000000000000001653123;2026-07-03 20:00:00.000;496.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
77y9cx9f-pj3y-3uhh-2aqa-puj69efekk48;ZG0074500874000000000000001653123;2026-07-03 20:15:00.000;832.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
yfsse5ub-gknn-t195-wnid-w91imbjjoomr;ZG0074500874000000000000001653123;2026-07-03 20:30:00.000;990.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
l097mauu-x4wr-p031-smlr-fi8p93ppb522;ZG0074500874000000000000001653123;2026-07-03 20:45:00.000;566.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2gt1pf23-ys50-v8bi-20wo-4t1daglfsswc;ZG0074500874000000000000001653123;2026-07-03 21:00:00.000;464.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
x9itaf19-6bni-xkdh-rvql-ovpl2ypqgpfp;ZG0074500874000000000000001653123;2026-07-03 21:15:00.000;544.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
cirwijpm-jewv-irhs-l4p8-hmb12qm6h8vr;ZG0074500874000000000000001653123;2026-07-03 21:30:00.000;738.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kg1obmoe-9t6q-q04q-mg56-0oje29plimp4;ZG0074500874000000000000001653123;2026-07-03 21:45:00.000;295.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1yinszw8-acol-8jfg-d40u-70w928gam64j;ZG0074500874000000000000001653123;2026-07-03 22:00:00.000;512.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2g915obv-9c8l-3p98-i8rm-k4wvix87jk6x;ZG0074500874000000000000001653123;2026-07-03 22:15:00.000;714.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
jw80rvhx-kch3-1nhx-u6gn-h72tlks254ro;ZG0074500874000000000000001653123;2026-07-03 22:30:00.000;277.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
i4jtz5pu-9f4c-lpo5-kt4t-h764g10o5wyy;ZG0074500874000000000000001653123;2026-07-03 22:45:00.000;755.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
bnc1ykw3-betw-x66m-nszj-6i6mxdl8x6ss;ZG0074500874000000000000001653123;2026-07-03 23:00:00.000;560.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
qizchz3q-dp99-lb6l-odw7-w0xbfobejnlt;ZG0074500874000000000000001653123;2026-07-03 23:15:00.000;245.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2fxvfah6-x3bn-qs0r-7jl0-agpt6a6rpks9;ZG0074500874000000000000001653123;2026-07-03 23:30:00.000;598.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
h8oqbrxr-1oyl-hidu-bscp-4bn29idwk52y;ZG0074500874000000000000001653123;2026-07-03 23:45:00.000;645.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vatq4g8a-e5zy-xz94-f7cz-xir03p728ybh;ZG0074500874000000000000001653123;2026-07-04 00:00:00.000;36.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
b7iis0te-ipta-gjri-h1d1-q2igmieh6w3p;ZG0074500874000000000000001653123;2026-07-04 00:15:00.000;863.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
s03fbt07-0eq0-7syk-ye42-ggavuj0yrbfw;ZG0074500874000000000000001653123;2026-07-04 00:30:00.000;602.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
lqzfodio-zwlp-fj71-t7bv-z2d2p8lzf8xr;ZG0074500874000000000000001653123;2026-07-04 00:45:00.000;892.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mz7yh5cw-gn3w-hs7d-03vk-l678n3yxp6y4;ZG0074500874000000000000001653123;2026-07-04 01:00:00.000;283.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
j4l8q86b-om2x-9p4m-ni91-pqs5xxstfdgv;ZG0074500874000000000000001653123;2026-07-04 01:15:00.000;625.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5sqy6db5-nqa6-kl47-ru72-etzqsjsqw1md;ZG0074500874000000000000001653123;2026-07-04 01:30:00.000;405.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hydtjc1f-xx0e-vty2-0izk-84t1ky8pm4st;ZG0074500874000000000000001653123;2026-07-04 01:45:00.000;576.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
g8lffpcl-axdw-u5dl-um4n-4pazb5302swt;ZG0074500874000000000000001653123;2026-07-04 02:00:00.000;776.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
soiyxncw-3354-kjsa-pujs-blkdpf4ldjw2;ZG0074500874000000000000001653123;2026-07-04 02:15:00.000;378.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1zcnk7jk-k01i-uvbc-udcn-7vzglqvnfn31;ZG0074500874000000000000001653123;2026-07-04 02:30:00.000;119.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0eczh5mq-ewn6-kdcr-2jgz-hkg4c1iomd1x;ZG0074500874000000000000001653123;2026-07-04 02:45:00.000;127.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vaj5dq3o-q844-tcw6-rdlq-ume3bdusej7w;ZG0074500874000000000000001653123;2026-07-04 03:00:00.000;242.000.000;r;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
d0zks6ir-ex03-wqyv-4345-13vcecqwin1i;ZG0074500874000000000000001653123;2026-07-04 03:15:00.000;619.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hlanpoy9-496z-xmam-6hsh-bbacogd40ovu;ZG0074500874000000000000001653123;2026-07-04 03:30:00.000;159.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ac7vk6pc-wmf2-txm3-d8cx-b9lh7x8t2rqf;ZG0074500874000000000000001653123;2026-07-04 03:45:00.000;902.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
z4v2ieg7-kyb3-02kc-1wws-y84hu4lr34ms;ZG0074500874000000000000001653123;2026-07-04 04:00:00.000;652.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8angzs4k-95al-09vj-636z-djdm6dqqd4hc;ZG0074500874000000000000001653123;2026-07-04 04:15:00.000;204.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
tx27nhv9-ngsy-pyx4-k9dw-90n87q3yseaj;ZG0074500874000000000000001653123;2026-07-04 04:30:00.000;268.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
stszhz2r-d2s8-3ia5-f6s3-gx9d59ptdjjm;ZG0074500874000000000000001653123;2026-07-04 04:45:00.000;380.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
dlhs5cl8-z106-xf6o-q0wm-7zocz76mmkqv;ZG0074500874000000000000001653123;2026-07-04 05:00:00.000;118.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0jz0a0p0-nf42-0e8r-4csi-25ukmza31pkv;ZG0074500874000000000000001653123;2026-07-04 05:15:00.000;239.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0x4rr7uv-9ytq-cdxp-by6b-u5pjvqw1epqy;ZG0074500874000000000000001653123;2026-07-04 05:30:00.000;48.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
os3yzb8h-s2wx-zf3q-5lut-crtwve14n437;ZG0074500874000000000000001653123;2026-07-04 05:45:00.000;175.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wsm24rd8-zqma-jci2-ohe4-y33dne6wncl3;ZG0074500874000000000000001653123;2026-07-04 06:00:00.000;553.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
xqhhr4kh-uz8g-r8rm-0p1v-fyf77uu2rluh;ZG0074500874000000000000001653123;2026-07-04 06:15:00.000;442.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4bpfwbyh-y5e3-85c3-6lzn-3cr0ywcgdvty;ZG0074500874000000000000001653123;2026-07-04 06:30:00.000;419.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
flwz4x9b-p8az-3vzk-ux2v-rtg77v9c0j1i;ZG0074500874000000000000001653123;2026-07-04 06:45:00.000;313.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
00vags66-c5sy-hb29-vpct-bzvbs5awy9ka;ZG0074500874000000000000001653123;2026-07-04 07:00:00.000;693.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6qm3stqi-uqf3-31ji-jogr-lg77j165j9wd;ZG0074500874000000000000001653123;2026-07-04 07:15:00.000;11.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
owxugz3e-qfrx-dv36-kh53-5rfyo3rytyjn;ZG0074500874000000000000001653123;2026-07-04 07:30:00.000;155.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0qd01lpx-y6vk-tbyi-i19b-mxyctpqh7np1;ZG0074500874000000000000001653123;2026-07-04 07:45:00.000;593.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
7bguflul-rysd-c25q-zddk-bffp996253cr;ZG0074500874000000000000001653123;2026-07-04 08:00:00.000;594.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hk1b8rh4-q5rx-15w1-yo2a-rh7md0nq57vk;ZG0074500874000000000000001653123;2026-07-04 08:15:00.000;629.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
xgwv0z3n-1tfl-2xna-uo8d-swx7gdgh24s0;ZG0074500874000000000000001653123;2026-07-04 08:30:00.000;702.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ldf5e4ao-36nm-hhin-aeex-xj38i2ryjo98;ZG0074500874000000000000001653123;2026-07-04 08:45:00.000;345.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ky9t9qso-tscj-85et-eefr-9f4az03ymul2;ZG0074500874000000000000001653123;2026-07-04 09:00:00.000;684.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5jlbczx3-r3hk-kkm6-b67l-vgtgkpic9ft3;ZG0074500874000000000000001653123;2026-07-04 09:15:00.000;317.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
spi82qbi-mpsp-r2nf-ohoo-gm1rxt62x0qe;ZG0074500874000000000000001653123;2026-07-04 09:30:00.000;344.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ju3ip25n-afvo-rc1r-tr1w-cqxe1nbghp20;ZG0074500874000000000000001653123;2026-07-04 09:45:00.000;488.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hva5fi5f-0pef-nwfb-o6bw-uld2734zwe4j;ZG0074500874000000000000001653123;2026-07-04 10:00:00.000;266.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0u41d48i-3dx2-m8bl-waej-g1tvr7cqdaft;ZG0074500874000000000000001653123;2026-07-04 10:15:00.000;7.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
o80jnds4-t0dh-phlq-99jd-esvjzs4qaryv;ZG0074500874000000000000001653123;2026-07-04 10:30:00.000;467.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
oya30e39-4nch-kdru-2iyp-8a5sp6h56kqd;ZG0074500874000000000000001653123;2026-07-04 10:45:00.000;650.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
lxg9lmqf-1ulm-q7pe-wwdm-3vt40v25l03d;ZG0074500874000000000000001653123;2026-07-04 11:00:00.000;593.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4a10a2x9-srv5-32x6-ha9i-vv9fvtkkwkvh;ZG0074500874000000000000001653123;2026-07-04 11:15:00.000;896.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
bffro43c-tpa5-cw7j-tij8-p1vbdbgzodef;ZG0074500874000000000000001653123;2026-07-04 11:30:00.000;335.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
3nt5ekyd-3t84-xh6o-4qfr-ad5d1yxn8e2z;ZG0074500874000000000000001653123;2026-07-04 11:45:00.000;787.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
3qdeh8a4-cuey-rdrf-vw80-rty8tzmhonyl;ZG0074500874000000000000001653123;2026-07-04 12:00:00.000;239.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
e7amx1bi-fqwh-axgq-zln3-dgt9gw8obebv;ZG0074500874000000000000001653123;2026-07-04 12:15:00.000;727.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
y79vzopx-kwki-z3s3-sxy7-59exjh7m0z1i;ZG0074500874000000000000001653123;2026-07-04 12:30:00.000;501.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
x8a8i5ks-6i10-nwnh-9k1j-txx21esq0ncq;ZG0074500874000000000000001653123;2026-07-04 12:45:00.000;68.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1o1hvr84-xysb-pe14-he8v-cpvxhm2rcdmm;ZG0074500874000000000000001653123;2026-07-04 13:00:00.000;613.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
npdlok3q-7nl8-1cju-b0fg-39zen3y9k98q;ZG0074500874000000000000001653123;2026-07-04 13:15:00.000;539.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
m3e5sqsm-8f6t-gwrq-ydp8-h3gq0w386p7i;ZG0074500874000000000000001653123;2026-07-04 13:30:00.000;313.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
d02n6sec-9qjw-q2ud-yoqk-ayu327nqk3s6;ZG0074500874000000000000001653123;2026-07-04 13:45:00.000;338.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5a2n9wb5-9q10-s6ud-25yp-avtorsi91l90;ZG0074500874000000000000001653123;2026-07-04 14:00:00.000;890.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
rzrc8nun-np8k-afgn-6y8i-ll92jof17y61;ZG0074500874000000000000001653123;2026-07-04 14:15:00.000;283.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gn9pca6o-at56-bctq-4mxv-l1rhdhvj7bwk;ZG0074500874000000000000001653123;2026-07-04 14:30:00.000;2.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ou5nao9l-2hvc-8ndx-qxhu-4fstjb5lvypo;ZG0074500874000000000000001653123;2026-07-04 14:45:00.000;741.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wyxq0mg1-ybm1-148i-ufhs-lsncs5clc1zk;ZG0074500874000000000000001653123;2026-07-04 15:00:00.000;482.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wp698acz-0v8p-2vh7-ln12-vx9u3x0u3y5l;ZG0074500874000000000000001653123;2026-07-04 15:15:00.000;356.000.000;r;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kb1ohmp6-1rj3-72ab-5m1q-0i75lfeuf4z8;ZG0074500874000000000000001653123;2026-07-04 15:30:00.000;143.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ovg0filo-iuio-nkno-l0l6-f8jakosrn854;ZG0074500874000000000000001653123;2026-07-04 15:45:00.000;596.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
c19enrf5-7xq0-e7np-z74d-1e26qp9gdad1;ZG0074500874000000000000001653123;2026-07-04 16:00:00.000;92.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
3an3wl9d-0tyc-b7vo-tumy-9seixtbnm73y;ZG0074500874000000000000001653123;2026-07-04 16:15:00.000;631.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
y9xgy5jp-1xm8-d53b-s0ow-zwbehvb27yqu;ZG0074500874000000000000001653123;2026-07-04 16:30:00.000;875.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gp3drfkm-7syc-vdlc-5jy9-q4gx8zc0h20t;ZG0074500874000000000000001653123;2026-07-04 16:45:00.000;894.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0fjwjsdh-m51z-o9ab-qad7-s06pmolvm48e;ZG0074500874000000000000001653123;2026-07-04 17:00:00.000;166.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
x8m60z6n-5sct-5gym-thhw-9k4kmu7aofou;ZG0074500874000000000000001653123;2026-07-04 17:15:00.000;431.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9uzgh3g7-q1ld-0h1h-zglo-zttippkt64xc;ZG0074500874000000000000001653123;2026-07-04 17:30:00.000;47.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1fc7hqu9-zc09-a9j6-kjef-u6p3af7obkf2;ZG0074500874000000000000001653123;2026-07-04 17:45:00.000;816.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8ihlem61-t8oq-w5yy-ovph-zt2boqggnnql;ZG0074500874000000000000001653123;2026-07-04 18:00:00.000;912.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
y20myw3d-48fo-af11-9l88-mdqqosfvpkpt;ZG0074500874000000000000001653123;2026-07-04 18:15:00.000;465.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
bzthmbuz-mku7-ipo8-8215-0h4nnebougym;ZG0074500874000000000000001653123;2026-07-04 18:30:00.000;345.000.000;r;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vl5fdowm-j84t-1lsi-d4b9-ku5us3f98xak;ZG0074500874000000000000001653123;2026-07-04 18:45:00.000;797.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5zyujpww-fyfl-4x4t-040i-qnpfg7l2ayjc;ZG0074500874000000000000001653123;2026-07-04 19:00:00.000;672.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
a9yums53-vxvu-7iyy-4jyf-d35i6wmx5mwn;ZG0074500874000000000000001653123;2026-07-04 19:15:00.000;69.000.000;r;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
az1kz6to-3m4h-i4fc-7a64-ls595kjb5oi8;ZG0074500874000000000000001653123;2026-07-04 19:30:00.000;13.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vjncln1g-8oke-fi3g-pcxv-f0gtzg06yae7;ZG0074500874000000000000001653123;2026-07-04 19:45:00.000;247.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
w1nqljwq-8jog-7b1v-8fja-3f0uaxdajgk9;ZG0074500874000000000000001653123;2026-07-04 20:00:00.000;337.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6kw52wk2-8sxr-fvme-vuhi-zjdbfasy32d7;ZG0074500874000000000000001653123;2026-07-04 20:15:00.000;854.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
zqcf5mvr-hovw-616r-zzao-oubzuv6nhelm;ZG0074500874000000000000001653123;2026-07-04 20:30:00.000;1.000.000;r;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kou4n2rn-e23l-my28-rgo7-ea7cts6pzzvg;ZG0074500874000000000000001653123;2026-07-04 20:45:00.000;980.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
qzoy96pu-9t7h-s8n5-r7o9-klrqu7xs6vd9;ZG0074500874000000000000001653123;2026-07-04 21:00:00.000;886.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6tku053o-5mxi-ujd2-wsga-kgl65xtui56z;ZG0074500874000000000000001653123;2026-07-04 21:15:00.000;572.000.000;r;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
urrzathh-1462-k3tb-gn0e-gs8ip3f9lgjv;ZG0074500874000000000000001653123;2026-07-04 21:30:00.000;685.000.000;r;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
