ID;MeasurementPoint;Timestamp;Reading;Direction;Method;Created;Updated
akb35xj3-7k0i-9k8a-1u8g-vmngyd2vdeds;ZG0074500874000000000000001653123;2026-06-20 03:45:00.000;911.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
m10ev3mj-djzi-v4kk-w6u5-1l6kh2l7k6jd;ZG0074500874000000000000001653123;2026-06-20 04:00:00.000;826.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
137kehdd-stvl-t871-ydkg-ddr0vb0gulq7;ZG0074500874000000000000001653123;2026-06-20 04:15:00.000;871.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
24f6k009-hgo8-ca0j-oqim-iqvzco04oqik;ZG0074500874000000000000001653123;2026-06-20 04:30:00.000;934.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
cerxmlmu-w1p4-3l8y-lf9a-jyg63vphe6be;ZG0074500874000000000000001653123;2026-06-20 04:45:00.000;880.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
o3u2sy2j-li0y-varh-jmsn-i2n98jkntuon;ZG0074500874000000000000001653123;2026-06-20 05:00:00.000;487.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
y5euvbtz-y0z2-d5z3-vdua-luoc8n5jsl4t;ZG0074500874000000000000001653123;2026-06-20 05:15:00.000;718.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fclz7vou-iqpf-tnym-gpr5-1x2dp15kdyoy;ZG0074500874000000000000001653123;2026-06-20 05:30:00.000;529.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
i4w0ng6l-f34n-y0vs-lofy-wid0so1owwvp;ZG0074500874000000000000001653123;2026-06-20 05:45:00.000;516.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
qn0nqs4p-cua6-koiz-m6v0-zk9gnlywqzt0;ZG0074500874000000000000001653123;2026-06-20 06:00:00.000;733.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
zqo4tauh-zbc1-hlof-he21-7xjvzp6isanw;ZG0074500874000000000000001653123;2026-06-20 06:15:00.000;816.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
yqwsj0zm-ka3f-cuqq-adue-ayq067xhip4g;ZG0074500874000000000000001653123;2026-06-20 06:30:00.000;152.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
rm3861zh-ag6o-3phw-2avj-rf92cez5rc1y;ZG0074500874000000000000001653123;2026-06-20 06:45:00.000;18.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ub54cjfu-rcz2-i1vn-4zcn-t6duewo32ios;ZG0074500874000000000000001653123;2026-06-20 07:00:00.000;651.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
yw6sppnw-qclu-14qg-ydd5-qkaijyeigf82;ZG0074500874000000000000001653123;2026-06-20 07:15:00.000;683.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6pggg9ny-jela-9lot-n9df-amzoynigk9h6;ZG0074500874000000000000001653123;2026-06-20 07:30:00.000;730.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1cliui0u-kadt-09zh-ofhc-wadhayzp0lif;ZG0074500874000000000000001653123;2026-06-20 07:45:00.000;451.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
56o3kpgz-x69k-0f58-dl2i-o1p9mfkt3p4w;ZG0074500874000000000000001653123;2026-06-20 08:00:00.000;505.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
qobu92sr-8yzy-xfza-i4qq-oxqr42qn7evr;ZG0074500874000000000000001653123;2026-06-20 08:15:00.000;947.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
exoxp1yi-hh71-bj4i-mbax-m5rd4cojta9g;ZG0074500874000000000000001653123;2026-06-20 08:30:00.000;270.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
xpcr3otu-jtu5-vltj-0up7-23i2ahmg8ecs;ZG0074500874000000000000001653123;2026-06-20 08:45:00.000;670.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
51bwhv9m-qjnh-ik70-33aw-k6p93q731a3l;ZG0074500874000000000000001653123;2026-06-20 09:00:00.000;572.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2ns0gan7-aiif-l1un-cysr-f3s93lzgxbau;ZG0074500874000000000000001653123;2026-06-20 09:15:00.000;340.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ry1466hf-nigb-m1m7-2rpr-4gcubo1pgrpv;ZG0074500874000000000000001653123;2026-06-20 09:30:00.000;959.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
lykwgd3n-15lo-70vl-5xpn-q5y4j5nqsj92;ZG0074500874000000000000001653123;2026-06-20 09:45:00.000;130.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4do2rrrc-qqq6-1r1h-mvkk-w491xsd7ha9a;ZG0074500874000000000000001653123;2026-06-20 10:00:00.000;552.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1jtksk0c-d3kd-eyfl-oliv-wb983r10oo27;ZG0074500874000000000000001653123;2026-06-20 10:15:00.000;156.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gm0p7lul-ukao-i52b-jv8o-ogml7ex56i05;ZG0074500874000000000000001653123;2026-06-20 10:30:00.000;675.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fhlpj5y8-dq0a-pexi-7pvm-yydl9pj750em;ZG0074500874000000000000001653123;2026-06-20 10:45:00.000;101.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
v3y5dn6a-om9x-110y-kg6e-smaz3t4u7rbs;ZG0074500874000000000000001653123;2026-06-20 11:00:00.000;866.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hexdh5p3-8x6e-nxyh-y88u-s3wamtwrq2lh;ZG0074500874000000000000001653123;2026-06-20 11:15:00.000;346.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
clb16z9e-yi2n-nx1j-5qpj-woo8krtnhbab;ZG0074500874000000000000001653123;2026-06-20 11:30:00.000;747.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
b3qd5i8o-h40c-taqf-fjfr-w0s48p5uurt7;ZG0074500874000000000000001653123;2026-06-20 11:45:00.000;564.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
x9d2s2ik-0wmu-sr25-1v68-c3l44sa1673m;ZG0074500874000000000000001653123;2026-06-20 12:00:00.000;463.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
638klaxr-0pqe-ja6t-061m-lbx7k5qpexdo;ZG0074500874000000000000001653123;2026-06-20 12:15:00.000;343.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
fbp9rgc6-31oh-y30k-wve4-t1n84xll8qmc;ZG0074500874000000000000001653123;2026-06-20 12:30:00.000;839.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8gctkh59-8los-cxfh-69az-mwu3jpd3a2ps;ZG0074500874000000000000001653123;2026-06-20 12:45:00.000;177.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8n9nwr5i-9mhq-nyv6-92bx-f0dys9jknp4w;ZG0074500874000000000000001653123;2026-06-20 13:00:00.000;713.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
e282rtk5-lo15-2jo2-j2yg-ijl18cua4ngq;ZG0074500874000000000000001653123;2026-06-20 13:15:00.000;561.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
zo1m4g3g-msjo-sq7s-s1zh-kiq1202nkvx9;ZG0074500874000000000000001653123;2026-06-20 13:30:00.000;444.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kr7etk08-xqrj-wjgy-hpdb-qlvyc79ybjcw;ZG0074500874000000000000001653123;2026-06-20 13:45:00.000;773.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
udbhhifh-9doj-5jn4-6zk2-xjza3k7wq2dr;ZG0074500874000000000000001653123;2026-06-20 14:00:00.000;910.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ihtizhde-10lp-8ahc-cf6l-h8qhqsu2vwb3;ZG0074500874000000000000001653123;2026-06-20 14:15:00.000;239.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ngd9p6en-7tny-aj3r-jtjk-m6me5v2p1ivu;ZG0074500874000000000000001653123;2026-06-20 14:30:00.000;394.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
31i74syi-eo6v-ymdw-d4aw-t1rftqyqm54q;ZG0074500874000000000000001653123;2026-06-20 14:45:00.000;536.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
e7hlqn1z-ebts-6ntk-a7xr-mp22v83anbfg;ZG0074500874000000000000001653123;2026-06-20 15:00:00.000;15.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
pe0yvw00-hfmn-i0zf-auas-7pbeng320oy7;ZG0074500874000000000000001653123;2026-06-20 15:15:00.000;138.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8zml71i9-wbmw-fihj-df6k-gd40nz5vqw4e;ZG0074500874000000000000001653123;2026-06-20 15:30:00.000;131.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
t5843aap-htfa-7plo-3co0-12aj5tm2vpny;ZG0074500874000000000000001653123;2026-06-20 15:45:00.000;355.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4fjii3jw-wwp0-8cy9-4itt-almy5sqyq1tb;ZG0074500874000000000000001653123;2026-06-20 16:00:00.000;114.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
680z2xxw-ryo9-ymmt-qngl-l8way1m957d0;ZG0074500874000000000000001653123;2026-06-20 16:15:00.000;523.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
sn6m4knq-xljw-pcpn-jqp3-nwv5pe9q8711;ZG0074500874000000000000001653123;2026-06-20 16:30:00.000;160.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
38sjd13k-fpta-tbb4-jsqn-22qbkjn5s4ul;ZG0074500874000000000000001653123;2026-06-20 16:45:00.000;149.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
7plkzr98-c6ah-wno0-mj6x-5v95r93wk4i5;ZG0074500874000000000000001653123;2026-06-20 17:00:00.000;809.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
jwznn9xd-jsnl-9bru-yi81-txqgqxwq2aen;ZG0074500874000000000000001653123;2026-06-20 17:15:00.000;504.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
p4f7pfic-heol-2t7k-d21t-x3vbc59nzky3;ZG0074500874000000000000001653123;2026-06-20 17:30:00.000;32.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
l37t062l-kkp6-3071-d7nm-unfh2rqdyw8h;ZG0074500874000000000000001653123;2026-06-20 17:45:00.000;74.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
p6ivd3go-yfxv-k9o2-os7g-x92ksgaxxmx2;ZG0074500874000000000000001653123;2026-06-20 18:00:00.000;365.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
147xflno-1b24-2nyp-iy7u-j4833ijmd70s;ZG0074500874000000000000001653123;2026-06-20 18:15:00.000;7.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
j4ud3q59-uhsz-1tkm-2zcs-xen4ijcwm5pb;ZG0074500874000000000000001653123;2026-06-20 18:30:00.000;759.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
pql8mrgg-3a3a-uhme-8ghh-lo2qez7mfd9h;ZG0074500874000000000000001653123;2026-06-20 18:45:00.000;406.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
p6s83n1o-c2zb-25fa-2bqp-bzrx9k4zza43;ZG0074500874000000000000001653123;2026-06-20 19:00:00.000;653.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
3jfavl33-lbhd-x6u0-595d-rlenc9klc9fd;ZG0074500874000000000000001653123;2026-06-20 19:15:00.000;430.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vpd9ha1k-pquj-w06l-033o-k1je5u1aerir;ZG0074500874000000000000001653123;2026-06-20 19:30:00.000;664.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
7v8jfoj8-e1qz-tki9-p5ap-wf5wvnbrd7vf;ZG0074500874000000000000001653123;2026-06-20 19:45:00.000;376.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hik6aghk-o7vj-lyx7-4qqs-ijhxbvghmraw;ZG0074500874000000000000001653123;2026-06-20 20:00:00.000;613.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
tccsij29-9s7x-pxod-eizc-x1tnsf6actfp;ZG0074500874000000000000001653123;2026-06-20 20:15:00.000;521.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
bb9lch1u-hck3-fro3-wtfu-unuyamjo5z7a;ZG0074500874000000000000001653123;2026-06-20 20:30:00.000;604.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
7w429hit-sph7-02zr-i1sm-dbicqfdbc9cl;ZG0074500874000000000000001653123;2026-06-20 20:45:00.000;644.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vjki1mst-xrbe-brcx-nj6u-zmz0rma1rkzh;ZG0074500874000000000000001653123;2026-06-20 21:00:00.000;9.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
61zbo9qa-qawr-3hq9-2zga-4minwnis0ezf;ZG0074500874000000000000001653123;2026-06-20 21:15:00.000;355.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
o2pc18ls-kwqp-mynr-g3ja-c7untgwaqvq1;ZG0074500874000000000000001653123;2026-06-20 21:30:00.000;530.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9k0cowqg-5m5i-zq9n-bx1b-whknjin3xjx2;ZG0074500874000000000000001653123;2026-06-20 21:45:00.000;40.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
j8hka575-rfpq-ysmy-5mkw-q7igoq7613rv;ZG0074500874000000000000001653123;2026-06-20 22:00:00.000;883.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
1h8ufz18-z1fx-lihz-nlku-rjy9js2ndryo;ZG0074500874000000000000001653123;2026-06-20 22:15:00.000;827.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
j1j0yxox-81e6-w3wl-pxu9-fhwuyzzd5ks9;ZG0074500874000000000000001653123;2026-06-20 22:30:00.000;694.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
oi1kvkin-ggru-1sxv-jvpi-0019hjhzbtom;ZG0074500874000000000000001653123;2026-06-20 22:45:00.000;691.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
g5lfottm-6hle-31pg-fwbq-x1hep4w4sv6o;ZG0074500874000000000000001653123;2026-06-20 23:00:00.000;56.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
uqa88hgv-vh8u-eauk-3n6l-g7mrnfpu5ha6;ZG0074500874000000000000001653123;2026-06-20 23:15:00.000;476.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ctvntxj6-odgm-opfg-ttn1-6qj0sx1kmhhy;ZG0074500874000000000000001653123;2026-06-20 23:30:00.000;323.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ctu6kyos-qlhi-bao8-2y6g-yv94wj4gezn1;ZG0074500874000000000000001653123;2026-06-20 23:45:00.000;571.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
etdgbeq1-bylh-j1e7-yq4p-mifsjc1ogpym;ZG0074500874000000000000001653123;2026-06-21 00:00:00.000;876.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
k8gbdwk6-27hu-0uj1-cdse-5i4trly12j9v;ZG0074500874000000000000001653123;2026-06-21 00:15:00.000;139.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
q3b3lw4h-i8if-tknk-9gst-3fbzmiam3lyz;ZG0074500874000000000000001653123;2026-06-21 00:30:00.000;556.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mc07kchy-lyj7-83tp-salh-zwm6rcei8whq;ZG0074500874000000000000001653123;2026-06-21 00:45:00.000;297.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
27buh9ni-6ptn-sv5e-554m-58rxkf17lcfi;ZG0074500874000000000000001653123;2026-06-21 01:00:00.000;18.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
95zdtgoe-g7mz-9p65-m1wt-71m1s0utq2m5;ZG0074500874000000000000001653123;2026-06-21 01:15:00.000;954.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gbqr0fif-cy15-p7g4-zyb8-2lpn0zpiw3pw;ZG0074500874000000000000001653123;2026-06-21 01:30:00.000;496.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
45ou30ma-ym1i-tubq-11wj-tx3f788kvnjq;ZG0074500874000000000000001653123;2026-06-21 01:45:00.000;617.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vndxmugs-0dzs-qhch-sbrt-echlg4f78x2h;ZG0074500874000000000000001653123;2026-06-21 02:00:00.000;437.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
0gdwgp55-w77v-y7cw-qkrz-7jyhdnzog8f2;ZG0074500874000000000000001653123;2026-06-21 02:15:00.000;683.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
8mg4xs1p-983l-w9d8-tynw-x081g8xu94h7;ZG0074500874000000000000001653123;2026-06-21 02:30:00.000;944.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
gq4vavkt-937o-et44-t390-8zawsm63f8y9;ZG0074500874000000000000001653123;2026-06-21 02:45:00.000;235.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
pphziss1-81s2-zjqi-4r6b-zvg9pywdrjsk;ZG0074500874000000000000001653123;2026-06-21 03:00:00.000;273.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
do4jvqwg-bhml-j8tx-oouj-637q13qhp9p9;ZG0074500874000000000000001653123;2026-06-21 03:15:00.000;328.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9rujnzpf-qrm9-8s7q-akru-zvo8srykjetf;ZG0074500874000000000000001653123;2026-06-21 03:30:00.000;795.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
q15tg9vu-t4vf-hp3w-txpv-xy4wus3q8cr5;ZG0074500874000000000000001653123;2026-06-21 03:45:00.000;163.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
z3xotlh3-mgjq-oup5-h69v-j3el2mnev9or;ZG0074500874000000000000001653123;2026-06-21 04:00:00.000;825.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
hkc33rpz-93co-zj30-sxz6-26hu2lu6tcir;ZG0074500874000000000000001653123;2026-06-21 04:15:00.000;982.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
z436wj1z-uwfd-0s92-iq06-s80nbx664346;ZG0074500874000000000000001653123;2026-06-21 04:30:00.000;634.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
lky3e1k9-4472-zime-c4nw-nxsqc8n7fdge;ZG0074500874000000000000001653123;2026-06-21 04:45:00.000;832.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mxfpfw0i-0y3a-ier4-zsyv-d582wnqrhkqu;ZG0074500874000000000000001653123;2026-06-21 05:00:00.000;691.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
g42lkl4y-jk0w-wr7r-m9eu-fzjfhr88lfpl;ZG0074500874000000000000001653123;2026-06-21 05:15:00.000;745.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9p4hof3m-e8rq-k4q2-gitt-lwkyyz2bm2dr;ZG0074500874000000000000001653123;2026-06-21 05:30:00.000;850.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
qd406z5b-5w48-dx07-w7jc-59l7sthjxit0;ZG0074500874000000000000001653123;2026-06-21 05:45:00.000;679.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ne8cai0h-hgky-obmc-ou1l-0re8kpg06wfa;ZG0074500874000000000000001653123;2026-06-21 06:00:00.000;286.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wt6lf6yr-c1t9-3gba-q3r3-fys09i3n3z4k;ZG0074500874000000000000001653123;2026-06-21 06:15:00.000;778.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
y28b0yi5-sqw1-op6w-a1w8-qjtkm9iri4lt;ZG0074500874000000000000001653123;2026-06-21 06:30:00.000;901.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
mu63ejip-ig23-j4x9-y12s-lzf7w657q16u;ZG0074500874000000000000001653123;2026-06-21 06:45:00.000;306.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ci1zjdrx-zi3v-h1kq-os8u-9wg41mqqddw6;ZG0074500874000000000000001653123;2026-06-21 07:00:00.000;992.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
vun2zygo-xw3y-t7fy-dal6-xf0g4bezxsme;ZG0074500874000000000000001653123;2026-06-21 07:15:00.000;509.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
ya8qhuzv-3k4m-r2p4-bvvk-zz8zmn6uh2ja;ZG0074500874000000000000001653123;2026-06-21 07:30:00.000;71.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
kshl6y7y-exj7-bfkm-8ff0-685b722lv3sy;ZG0074500874000000000000001653123;2026-06-21 07:45:00.000;274.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
x6oqqey4-bll8-moj6-hjxv-ea7tnnxx0rol;ZG0074500874000000000000001653123;2026-06-21 08:00:00.000;454.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
2tx5wbse-filg-gpg2-a5k4-ff919rl0dj8h;ZG0074500874000000000000001653123;2026-06-21 08:15:00.000;879.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
021l45mu-029i-atw4-qv87-pgfr98dw3o4j;ZG0074500874000000000000001653123;2026-06-21 08:30:00.000;475.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
33kunuje-egaz-guxq-6cgc-7gdgywt3z9xb;ZG0074500874000000000000001653123;2026-06-21 08:45:00.000;546.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
6k5ashul-5cgs-e4cb-q69t-zqokcibu7wav;ZG0074500874000000000000001653123;2026-06-21 09:00:00.000;757.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
aqhlo08e-c4yq-7kuc-ckse-n0n35zic8ejx;ZG0074500874000000000000001653123;2026-06-21 09:15:00.000;750.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
v0avbe8r-uywt-lpnc-ntyh-y20nlqamuokh;ZG0074500874000000000000001653123;2026-06-21 09:30:00.000;829.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
4spbxr6t-lww6-90no-l435-cb3ml39n8k9e;ZG0074500874000000000000001653123;2026-06-21 09:45:00.000;784.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
pscr7my8-2rm0-crcd-aif9-p2yycp9j3i5z;ZG0074500874000000000000001653123;2026-06-21 10:00:00.000;885.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
832482oi-upew-s65v-doue-whi39utv7zae;ZG0074500874000000000000001653123;2026-06-21 10:15:00.000;747.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
9evi4ej2-sdep-3u71-j9ex-gactvr9ihrrn;ZG0074500874000000000000001653123;2026-06-21 10:30:00.000;986.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
l8mk3i1x-p1zv-f77z-295z-y6l8kbqbmm8c;ZG0074500874000000000000001653123;2026-06-21 10:45:00.000;118.000.000;s;02;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
xzsajt4p-skkg-xp6h-h9l9-ud5vkrzufgeh;ZG0074500874000000000000001653123;2026-06-21 11:00:00.000;481.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
o2d5enys-jfdq-ystt-y6ck-yiq3i0vexq2c;ZG0074500874000000000000001653123;2026-06-21 11:15:00.000;897.000.000;s;L1;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
l00c1ss3-51el-a5wu-yee5-dyba5ayy4fif;ZG0074500874000000000000001653123;2026-06-21 11:30:00.000;45.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
p9t59ebp-anmv-4qmc-jhcr-znc32mrebsj0;ZG0074500874000000000000001653123;2026-06-21 11:45:00.000;478.000.000;s;03;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
dsj3q8e5-sib5-r1bu-mlyw-38g5ar2tpm5y;ZG0074500874000000000000001653123;2026-06-21 12:00:00.000;122.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
q2ep4nwp-52xl-7fm0-evv0-ghty2dla4r4z;ZG0074500874000000000000001653123;2026-06-21 12:15:00.000;116.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
j3msytba-9ppp-uvgf-m7tr-xav6szvde7bf;ZG0074500874000000000000001653123;2026-06-21 12:30:00.000;281.000.000;s;04;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
wpl6gu70-douo-4etk-6yyt-fu03borp5tps;ZG0074500874000000000000001653123;2026-06-21 12:45:00.000;389.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
5nkqt4fw-n277-hay0-m16v-qgqa8o7rks84;ZG0074500874000000000000001653123;2026-06-21 13:00:00.000;84.000.000;s;01;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
xa7trv53-lang-cxcp-bpo2-9mxwnou958cb;ZG0074500874000000000000001653123;2026-06-21 13:15:00.000;289.000.000;s;L2;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
21tl8b8y-v4wa-5nim-giyq-cqaw91a5o8ob;ZG0074500874000000000000001653123;2026-06-21 13:30:00.000;577.000.000;s;L3;2026-07-01 17:00:02.893;2026-07-01 17:00:02.893
